marketplace,customer_id,review_id,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,14535085,R2VIW4YACIZE97,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,3rd grader could design better software however hardware seems solid,"Ok so I have had this for a year now but never took it out of the box to set it up thinking of the hours it would take to set it up. My fears came true as it took a long time to get this thing working to my needs. You should be able to get video streaming in 5 mins, but its the other things (email alerts, alarms, motion detection, video recording etc) that are really bad design.I will start with the cons and then mention the pro<br />Cons:<br />Really terrible user interface<br />The software that comes with it, the active x controls that you need to enable to use. The fact that in order to have full functional editing you can only use internet explorer. Firefox and Chrome just outright dont show some of the basic options.<br />Did I say the UI is terrible. Let me qualify it has nothing to do with the aesthetics. Pure functionality is so unreliable. You will have to browse through forums and quick google searches to get the fixes from other users.<br />Downloaded the latest firm ware but it does not help with the UI issues a bit.<br />Alot of good options are listed in configuration and device management but there is no simple or intuitive way of enabling them.<br /><br />Pros:<br />Video Quality (640x480) is decent and flows decently on wifi. (bare minimum expectation since that is what the product is supposed to be)<br />Night vision is excellent.<br />Range is decent on a G router.<br />So far no failure noted on camera rebooting (as some users have reported)<br /><br />Overall, I am very disappointed given that no effort has been spent for a professional or at least predictably working software. The hardware seems fine, the camera rotates and all remotely. If you ok paying the money purely for the hardware and willing to spend time figuring out the hacks to get the most functionality out of the product, than go for it.<br />Otherwise I would recommend trying something else.",05-08-2015
US,25472132,R3J5U4YXDQIS59,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,"Camera works great, but foscam needs to work on the web ...","Camera works great, but foscam needs to work on the web browser set up screen, and make this easier to configure... But as far as a camera goes, it does the job quite nicely!",04-08-2015
US,15538316,R3GBFKIPT9OGR5,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,love the capabilities of this camera,love the capabilities of this camera. Easy to install and connect to wifi. I love being able to view from outside of my home through my smart phone. i will be buying more,04-08-2015
US,48419058,R2Q23ZCIJTL0I6,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,N,"Good Camera, Poor Instructions","After two days and countless hours of trying to get this to work I finally got it done. The setup instructions are horrible. Apparently in order for you to remotely view the camera it has to go through your internet router. If you have two routers you have to use port forwarding to see your camera remotely from your phone. I'll save everyone who is having difficulty the hassle and attach the link I used that finally provided a solution. http://foscam.us/forum/can-t-connect-cameras-remotely-using-netgear-router-fios-t4298.html<br /><br />Other than that, the camera is great, especially for what you pay for. If you want a camera that is truly plug and play though, without the hassle, I suggest Dlink.",04-08-2015
US,34114750,RP4I4DQP28VQ1,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,It's also quite nice to log into remotely and take a quick look ...,I purchased this device to use with my Blue Iris program on my IP Camera network.  It is mounted in the front window of my home and it guards my car.  It's also quite nice to log into remotely and take a quick look over the yard and street.  I highly recommend this device as it has caught the critter red pawed who was digging up my flower beds.  It works well with Blue Iris and other FTP to Cloud camera services.,03-08-2015
US,36829938,R3KF9XECRHYVT2,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,"Works great, should've sprung for HD though instead","Works great, should've sprung for HD though instead.<br /><br />If power is lost without a static ip, you'll have to reset the ip address on the apps to use this with your mobile device.  If it's not working, double check the camera's ip address and make sure it hasn't changed.",01-08-2015
US,36103080,R1ZLJC2CGH2CG1,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,Was a fantastic product for the last year but since I've moved,"Was a fantastic product for the last year but since I've moved, I've been unable to get it setup again. Now it's a paper weight as the camera refuses to connect to my network despite hours of attempts and troubleshooting online.",01-08-2015
US,26698482,R3RQ5WL9WWSZR9,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,Service+,Albert Ferman from Foscam gave me quick and effective service when I called to get help setting up my camera.  He was able to do the whole process remotely and I quickly had my camera set up as well as the app operational on my phone/tablet.  Can't as for much more than that.,31-07-2015
US,52970851,R25UF67Y5CB54J,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,0,1,N,N,Avoid this camera!,this product (and I have set up other wifi cameras--is a waste of plastic and electronics.  I would never connect properly and the online videos are impossible to follow and not a good language translation.  Please do not purchase this product unless there are dramatic changes in the product connectivity and instructions.,31-07-2015
US,11115812,RRUOI3ARSFQ2A,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,N,"For $50, reasonable.  But not for the unitiated.","I bought this for my mother so she could keep an eye on her cats while she is on overnight trips.  The setup is definitely not the most user friendly, it involves going into router settings.  If you are getting this for somebody who has only the very basic computer skills, they will most likely have extreme difficulty setting it up.  I was able to set it up for her in about 30 minutes though.  Having only basic understanding of networking/port forwarding, I was able to figure it out with only a little bit of trouble.  Still, this is definitely NOT &#34;plug and play&#34;.<br /><br />Once it is set up, it works pretty well.  It is nice to be able to remotely change the orientation of the camera and to also set it to &#34;auto scan&#34; a room.  However, the frame rate is quite low.  I also attempted to setup the audio capability, but the directions were quite vague and I didn't feel like bothering.<br /><br />So with all of its shortcomings, I still give this a 4 star review because of the price.  There are clearly other camera products that are more user friendly and have better performance, but for $50 I believe this company delivered on my expectations.",30-07-2015
US,11372898,RY9AN450Q8ZN1,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,0,3,N,Y,WORST PRODUCT AND WORST SUPPORT,Hardware problem. Worst camera ever! Just a waist o money for me. Never buy it,30-07-2015
US,35054413,R2122GO3L0CU45,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,FOSCAM THE BEST,This is my second FOSCAM camera.  Carl at FOSCAM was absolutely fabulous and walked me through the entire process.  I have 2 other brands that have worked on and off and now they will be finding a place in the garbage.,30-07-2015
US,51080158,RGIPN7F1VR96C,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,0,1,N,Y,Waste of Money!,Have called support about 8 times for this.  Never seems to maintain it's setup and connection.  Have to keep setting it up again and again!  Waste of money!,28-07-2015
US,25884323,R10OD45H0FSO4T,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,0,1,N,Y,Nice idea but tech support is awful,Nice idea but tech support is awful.  I had to send the first one back for internal problems and received a replacement directly from  Foscam.  The camera doesn't take pictures that are clear.,28-07-2015
US,13853834,R3PBI54F34RYLO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,2,N,Y,Impossible to set-up internet viewing,"I give up.  I've spent two nights now trying to get this to work.  The instructions leave out steps, don't include trouble-shooting, and the advertised telephone support isn't available when I need it to be.  I can watch my living room when I'm home, but not when I'm outside it, which is the entire point.",28-07-2015
US,16563062,RW92CCAFCLAY3,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,It has a great view of the area you're monitoring though,"This product is not user friendly, AT ALL. The setup in order to view if from a remote location is almost impossible. It has a great view of the area you're monitoring though; it's just difficult to setup because the instructions are user friendly, plus the disc didn't work that came with it. I had to actually go to the company website and locate the required computer software.",27-07-2015
US,49300320,R28TL47POU9I56,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Awesome little cam...,"Beautiful little camera. Amazing quality. One of our cats was 'doing things out of the box', but which one? as we have 5... So, a camera was the solution. After reading many reviews, I picked this one https://www.amazon.com/gp/product/B006ZP8UOW/ref=cm_cr_ryp_prd_ttl_sol_0<br />Setting up on the network was a snap. I am using one of my old laptops using Ubuntu Linux, and set it up, first using FTP to test, but I configured Ubuntu so it records the stream from the camera, but only when activated through motion.  Logged into the camera directly to make sure the area I want is visible. When we go to bed, I turn on on the recording program.. It switches to night mode automatically, and , as stated, only records when there is motion. The quality is amazing. clear as day, and barely uses any hard drive space for the videos. If something happens at night, I just have to review the videos to see who was the culprit..Very happy, amazing quality, fast shipping and a very reasonable price. Have had it now for several weeks, and it has been performing beautifully. Strongly recommended.",27-07-2015
US,19632379,R3IY6VQU11VBJB,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Works great. I have had no problems with this one,"Works great. I have had no problems with this one, after switching from the Tenvis IP Camera, which was nothing but problems.",27-07-2015
